custid,총구매액,구매건수,평균구매가격,구매브랜드종류,내점일수,주말방문비율,가을_구매건수,겨울_구매건수,봄_구매건수,여름_구매건수,아침_구매건수,점심_구매건수,주구매코너별여성비율등급,gender,pred_prob
101371,6886663,70,98381,35,39,33.3,28.0,10.0,12.0,20.0,21.0,49.0,1,1,0.81429595
102987,11639996,140,83143,69,73,27.4,44.0,25.0,27.0,44.0,41.0,94.0,1,1,0.8142022
104959,7136600,32,223019,18,19,31.6,9.0,16.0,6.0,1.0,2.0,29.0,5,1,0.813976
101030,5701300,52,109640,30,27,33.3,5.0,9.0,9.0,29.0,38.0,9.0,1,1,0.8129585
103056,784000,3,261333,3,1,100.0,0.0,3.0,0.0,0.0,0.0,3.0,1,1,0.8128723
101822,9410841,50,188217,24,17,41.2,23.0,5.0,19.0,3.0,15.0,34.0,1,1,0.8127553
102782,10360468,86,120471,38,47,44.7,17.0,20.0,24.0,25.0,15.0,63.0,1,1,0.8127397
103359,2181380,66,33051,33,47,23.4,21.0,17.0,10.0,18.0,25.0,30.0,1,1,0.8117418
104815,611000,6,101833,5,2,100.0,0.0,2.0,4.0,0.0,0.0,5.0,3,1,0.81164926
102962,1451000,5,290200,5,5,20.0,2.0,1.0,1.0,1.0,2.0,3.0,5,1,0.8100076
100633,5478357,63,86958,42,38,34.2,13.0,30.0,17.0,3.0,8.0,19.0,5,1,0.80991906
103696,6609203,117,56489,46,41,26.8,52.0,28.0,19.0,18.0,9.0,87.0,1,1,0.8094956
101338,2657100,40,66428,21,15,33.3,8.0,11.0,10.0,11.0,30.0,9.0,1,1,0.80906504
102036,97000,1,97000,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0.8088585
100629,1885150,78,24169,32,44,36.4,20.0,18.0,29.0,11.0,25.0,46.0,1,1,0.8084415
104466,976694,12,81391,8,3,33.3,4.0,5.0,0.0,3.0,2.0,5.0,5,1,0.8073213
102561,13922713,143,97362,63,46,34.8,30.0,30.0,22.0,61.0,25.0,77.0,1,1,0.8067964
100397,1403576,28,50128,8,15,33.3,12.0,6.0,2.0,8.0,13.0,14.0,1,1,0.8064163
103992,10631327,133,79935,59,70,34.3,26.0,48.0,25.0,34.0,24.0,103.0,1,1,0.80596644
101428,13822800,71,194687,6,30,33.3,9.0,16.0,21.0,25.0,40.0,31.0,1,1,0.80544555
101654,4394897,27,162774,25,12,41.7,4.0,9.0,8.0,6.0,2.0,14.0,5,1,0.8046262
100705,3489563,69,50573,36,12,50.0,13.0,31.0,2.0,23.0,15.0,34.0,1,1,0.8045912
102979,8250567,55,150010,33,27,29.6,9.0,2.0,12.0,32.0,17.0,25.0,5,1,0.8041145
102406,26315700,127,207210,56,85,37.6,40.0,28.0,36.0,23.0,9.0,61.0,3,1,0.8039364
103792,909000,11,82636,9,7,42.9,3.0,0.0,0.0,8.0,3.0,6.0,2,1,0.8038924
100020,15107942,47,321446,32,23,34.8,21.0,4.0,5.0,17.0,6.0,24.0,1,1,0.8028489
103779,13423260,94,142801,65,44,34.1,32.0,22.0,21.0,19.0,7.0,61.0,3,1,0.80209196
101961,5978169,123,48603,11,80,27.5,28.0,17.0,34.0,44.0,63.0,54.0,1,1,0.80043155
102231,4197318,66,63596,30,29,13.8,28.0,18.0,2.0,18.0,9.0,32.0,1,1,0.8001749
101665,6987000,34,205500,28,23,47.8,9.0,12.0,4.0,9.0,2.0,23.0,3,1,0.7997012
104933,9648437,33,292377,27,14,42.9,14.0,9.0,2.0,8.0,2.0,21.0,1,1,0.79950595
101877,6909760,47,147016,23,39,25.6,11.0,9.0,11.0,16.0,7.0,28.0,1,1,0.799153
102929,1552500,23,67500,12,16,18.8,1.0,4.0,13.0,5.0,2.0,21.0,5,1,0.7990898
103274,14267262,117,121942,42,46,26.1,44.0,14.0,37.0,22.0,17.0,88.0,1,1,0.79902905
100723,9791800,56,174854,40,35,40.0,13.0,21.0,7.0,15.0,4.0,27.0,3,1,0.7984334
100180,28313474,202,140166,79,67,56.7,30.0,78.0,60.0,34.0,12.0,108.0,1,1,0.79787016
100134,4247000,48,88479,24,25,48.0,11.0,7.0,13.0,17.0,13.0,30.0,1,1,0.796752
101089,17895432,149,120104,67,68,38.2,30.0,24.0,47.0,48.0,9.0,121.0,1,1,0.7962214
104308,9757086,102,95658,39,47,42.6,28.0,12.0,28.0,34.0,27.0,69.0,1,1,0.7956602
104182,2225930,15,148395,8,11,54.5,7.0,1.0,5.0,2.0,2.0,13.0,5,1,0.7944092
101243,1460561,21,69551,14,12,58.3,3.0,4.0,9.0,5.0,8.0,13.0,1,1,0.79377484
103999,16030357,171,93745,36,94,19.1,43.0,35.0,40.0,53.0,78.0,85.0,1,1,0.79355884
101494,9589428,59,162533,39,36,38.9,13.0,6.0,16.0,24.0,17.0,34.0,1,1,0.7929138
104248,5605530,76,73757,38,52,19.2,12.0,21.0,18.0,25.0,24.0,30.0,1,1,0.7914447
101159,2138793,44,48609,14,31,54.8,9.0,6.0,12.0,17.0,17.0,24.0,1,1,0.79121935
101085,651000,6,108500,5,2,100.0,0.0,1.0,5.0,0.0,0.0,4.0,1,1,0.791119
100623,8905841,21,424088,12,15,26.7,7.0,4.0,2.0,8.0,3.0,17.0,5,1,0.7908267
104373,19094203,94,203130,47,39,43.6,22.0,16.0,23.0,33.0,4.0,53.0,1,1,0.7901363
102482,3416472,19,179814,14,12,50.0,3.0,0.0,3.0,13.0,3.0,10.0,5,1,0.7899382
104918,1667438,20,83372,12,6,83.3,10.0,2.0,3.0,5.0,8.0,6.0,5,1,0.7896575
104514,6690441,57,117376,23,23,47.8,15.0,9.0,15.0,18.0,9.0,46.0,1,1,0.7891901
101992,1705020,10,170502,10,8,62.5,3.0,1.0,3.0,3.0,5.0,2.0,5,1,0.7889937
103173,727800,9,80867,8,7,28.6,1.0,1.0,6.0,1.0,2.0,7.0,5,1,0.78898865
102959,4380085,49,89389,31,24,58.3,13.0,12.0,14.0,10.0,5.0,41.0,3,1,0.7872753
103911,2514342,42,59865,24,30,0.0,11.0,18.0,5.0,8.0,14.0,12.0,1,1,0.7869253
103890,9286460,42,221106,19,29,41.4,12.0,12.0,6.0,12.0,8.0,24.0,5,1,0.7867013
101873,478000,3,159333,3,2,100.0,0.0,1.0,2.0,0.0,2.0,1.0,5,1,0.7863713
103483,14022800,50,280456,25,31,16.1,17.0,10.0,12.0,11.0,13.0,36.0,1,1,0.78601164
102044,903393,9,100377,6,6,50.0,1.0,0.0,3.0,5.0,4.0,5.0,5,1,0.7856243
100819,5867905,160,36674,48,72,37.5,64.0,39.0,39.0,18.0,14.0,106.0,1,1,0.78537077
103589,257000,9,28556,4,4,25.0,7.0,0.0,0.0,2.0,2.0,6.0,1,1,0.7850594
102239,1058032,26,40694,19,13,7.7,5.0,2.0,8.0,11.0,11.0,15.0,1,1,0.78470004
102438,4678020,56,83536,30,24,29.2,0.0,22.0,9.0,25.0,16.0,34.0,5,1,0.78333277
103652,703550,22,31980,7,14,28.6,12.0,3.0,2.0,5.0,0.0,18.0,1,1,0.78328
102084,7846207,85,92308,23,62,33.9,23.0,21.0,17.0,24.0,17.0,45.0,1,1,0.7822825
101048,11997162,98,122420,54,39,38.5,32.0,12.0,20.0,34.0,7.0,66.0,1,1,0.78214777
102539,6724714,101,66581,46,43,27.9,27.0,21.0,22.0,31.0,25.0,30.0,1,1,0.78207105
101866,5583740,49,113954,25,24,33.3,11.0,7.0,13.0,18.0,7.0,39.0,5,1,0.78176016
100037,4932533,60,82209,27,28,28.6,15.0,12.0,8.0,25.0,11.0,47.0,5,1,0.7814992
102119,7189860,68,105733,44,27,37.0,5.0,18.0,14.0,31.0,5.0,41.0,5,1,0.78142804
101285,4298861,41,104850,19,15,40.0,13.0,7.0,11.0,10.0,18.0,20.0,5,1,0.78094447
101225,1586734,29,54715,18,15,26.7,7.0,5.0,9.0,8.0,7.0,16.0,1,1,0.78081167
100968,4191700,34,123285,23,13,69.2,9.0,3.0,5.0,17.0,12.0,16.0,1,1,0.7807146
103952,5258987,87,60448,29,45,28.9,19.0,29.0,31.0,8.0,17.0,59.0,1,1,0.7806945
100995,18767393,65,288729,37,38,34.2,21.0,7.0,16.0,21.0,6.0,54.0,5,1,0.7798237
101840,2555284,64,39926,24,28,60.7,15.0,8.0,16.0,25.0,11.0,48.0,1,1,0.7794033
103599,2374668,66,35980,16,35,45.7,13.0,22.0,13.0,18.0,16.0,49.0,1,1,0.7792848
102169,9926180,49,202575,32,20,50.0,10.0,13.0,15.0,11.0,19.0,18.0,5,1,0.7792822
100882,1280400,20,64020,16,10,70.0,3.0,4.0,8.0,5.0,5.0,13.0,1,1,0.77902156
102713,11754852,146,80513,68,56,35.7,27.0,27.0,58.0,34.0,15.0,91.0,3,1,0.77861977
103505,231060,9,25673,4,3,66.7,0.0,2.0,7.0,0.0,9.0,0.0,1,1,0.7778197
104541,4616702,46,100363,31,28,14.3,12.0,18.0,11.0,5.0,26.0,13.0,1,1,0.77663755
100533,6416310,104,61695,41,68,19.1,26.0,26.0,26.0,26.0,28.0,41.0,1,1,0.77626044
103430,10847760,113,95998,57,37,35.1,32.0,32.0,27.0,22.0,23.0,73.0,5,1,0.7757362
101011,4325828,75,57678,39,40,55.0,8.0,19.0,22.0,26.0,12.0,47.0,1,1,0.77505803
102251,8344900,55,151725,29,25,28.0,15.0,21.0,11.0,8.0,3.0,49.0,1,1,0.77413607
100290,3299800,34,97053,22,22,54.5,3.0,15.0,12.0,4.0,4.0,19.0,3,1,0.77386487
102256,467500,10,46750,4,6,50.0,1.0,7.0,0.0,2.0,4.0,5.0,1,1,0.7734624
100061,6375242,51,125005,32,21,38.1,4.0,14.0,9.0,24.0,4.0,38.0,5,1,0.7731063
102056,14560530,66,220614,46,24,54.2,15.0,11.0,34.0,6.0,33.0,28.0,1,1,0.77226114
101382,4265800,13,328138,11,5,80.0,8.0,3.0,2.0,0.0,0.0,12.0,1,1,0.771951
104287,915411,23,39800,16,8,62.5,13.0,0.0,10.0,0.0,10.0,13.0,5,1,0.77150077
102613,19086100,124,153920,57,60,38.3,40.0,29.0,29.0,26.0,5.0,85.0,1,1,0.7713811
103072,2781583,38,73200,29,20,45.0,15.0,7.0,13.0,3.0,11.0,27.0,5,1,0.77137095
100449,15670562,119,131685,45,52,69.2,28.0,27.0,29.0,35.0,12.0,107.0,1,1,0.770519
103750,14542400,124,117277,68,68,33.8,23.0,33.0,32.0,36.0,4.0,80.0,1,1,0.76988906
104732,12131093,106,114444,48,59,20.3,18.0,28.0,36.0,24.0,69.0,35.0,5,1,0.7697324
100282,6299320,79,79738,39,39,12.8,19.0,22.0,35.0,3.0,14.0,40.0,1,1,0.7694635
104879,4417632,64,69026,29,29,48.3,25.0,11.0,11.0,17.0,28.0,31.0,1,1,0.7686879
101458,3219700,25,128788,19,17,58.8,4.0,6.0,6.0,9.0,2.0,20.0,5,1,0.7684984
104817,6325210,54,117134,31,36,36.1,16.0,9.0,17.0,12.0,10.0,40.0,1,1,0.76707304
104122,5183200,21,246819,18,15,40.0,10.0,0.0,9.0,2.0,6.0,15.0,1,1,0.7669197
100619,4214861,50,84297,20,21,42.9,10.0,9.0,22.0,9.0,13.0,31.0,1,1,0.7662667
101971,4184000,21,199238,15,14,42.9,7.0,3.0,4.0,7.0,5.0,16.0,1,1,0.76620764
103659,3187402,57,55919,29,33,18.2,11.0,25.0,12.0,9.0,29.0,27.0,1,1,0.7659702
104843,9061393,188,48199,22,147,31.3,48.0,51.0,41.0,48.0,15.0,43.0,1,1,0.7658723
100092,2973500,38,78250,20,16,43.8,10.0,10.0,13.0,5.0,9.0,26.0,1,1,0.76533556
100626,9386076,122,76935,23,83,26.5,24.0,20.0,34.0,44.0,82.0,40.0,1,1,0.76444745
100703,18662051,155,120400,85,66,28.8,32.0,46.0,64.0,13.0,21.0,118.0,5,1,0.7644001
100403,2569600,11,233600,9,6,33.3,4.0,0.0,2.0,5.0,2.0,9.0,1,1,0.7638499
101153,7887922,71,111097,32,38,50.0,0.0,34.0,37.0,0.0,4.0,32.0,1,1,0.7638015
102466,193000,2,96500,2,1,100.0,0.0,0.0,2.0,0.0,0.0,2.0,5,1,0.7634236
102124,9030310,90,100337,61,42,40.5,36.0,19.0,17.0,18.0,4.0,70.0,1,1,0.76338106
100734,14070764,201,70004,73,86,27.9,49.0,29.0,73.0,50.0,10.0,137.0,1,1,0.762244
102420,863000,5,172600,5,5,20.0,0.0,2.0,3.0,0.0,2.0,3.0,1,1,0.7619559
102302,1247199,13,95938,10,5,20.0,0.0,11.0,2.0,0.0,7.0,4.0,1,1,0.7616316
100871,2568829,44,58382,28,16,31.2,15.0,3.0,26.0,0.0,30.0,14.0,1,1,0.76050127
101047,1818000,15,121200,14,7,42.9,4.0,2.0,2.0,7.0,3.0,6.0,5,1,0.7594876
101131,6197495,104,59591,46,46,39.1,6.0,28.0,29.0,41.0,13.0,56.0,1,1,0.7584715
101420,1929927,12,160827,8,8,37.5,7.0,0.0,1.0,4.0,4.0,7.0,3,1,0.75733316
103934,1172000,10,117200,8,4,25.0,3.0,1.0,3.0,3.0,2.0,5.0,1,1,0.75701827
104253,5575564,100,55756,35,38,44.7,7.0,18.0,35.0,40.0,59.0,38.0,1,1,0.7569321
104852,1919600,24,79983,18,14,57.1,3.0,7.0,10.0,4.0,4.0,17.0,1,1,0.7568328
100359,22069930,141,156524,54,44,61.4,42.0,30.0,25.0,44.0,18.0,95.0,1,1,0.7566032
103306,16958520,102,166260,40,44,20.5,28.0,32.0,30.0,12.0,20.0,80.0,1,1,0.7564057
102864,4152436,30,138415,18,16,31.2,5.0,1.0,13.0,11.0,12.0,14.0,1,1,0.7543673
102408,6107092,131,46619,34,73,54.8,21.0,28.0,37.0,45.0,1.0,73.0,1,1,0.75393003
102284,806000,4,201500,4,3,33.3,0.0,0.0,3.0,1.0,2.0,1.0,5,1,0.7535337
101639,1555000,12,129583,11,11,54.5,5.0,3.0,2.0,2.0,4.0,7.0,5,1,0.75298953
102355,5061451,83,60981,27,41,31.7,22.0,14.0,31.0,16.0,34.0,39.0,1,1,0.7526179
103735,13463700,67,200951,35,26,38.5,25.0,11.0,17.0,14.0,11.0,55.0,5,1,0.75228995
100289,3103100,44,70525,26,26,42.3,22.0,8.0,5.0,9.0,4.0,30.0,5,1,0.75188905
101489,9181045,92,99794,55,47,29.8,25.0,18.0,17.0,32.0,30.0,56.0,5,1,0.75142276
101848,5037916,206,24456,58,131,19.8,57.0,54.0,44.0,51.0,46.0,160.0,1,1,0.7512406
103697,829000,9,92111,7,3,33.3,7.0,0.0,0.0,2.0,2.0,6.0,5,1,0.75096357
103334,5528663,13,425282,8,8,25.0,2.0,3.0,3.0,5.0,4.0,9.0,1,1,0.7508872
100851,16623350,75,221645,51,22,31.8,17.0,10.0,22.0,26.0,2.0,50.0,5,1,0.75052315
103285,245000,1,245000,1,1,100.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0.74977547
101960,4986460,147,33921,59,74,33.8,23.0,28.0,38.0,58.0,66.0,78.0,1,1,0.7489004
102343,4687000,16,292938,13,5,60.0,4.0,1.0,7.0,4.0,10.0,2.0,3,1,0.7488935
102183,1124216,29,38766,9,20,25.0,6.0,8.0,10.0,5.0,9.0,19.0,1,1,0.74841756
102774,5295300,56,94559,35,29,37.9,32.0,8.0,7.0,9.0,36.0,19.0,1,1,0.7483824
103344,10904704,83,131382,44,32,31.2,16.0,27.0,17.0,23.0,9.0,50.0,1,1,0.7482396
101187,31679681,153,207057,77,57,52.6,42.0,15.0,49.0,47.0,11.0,124.0,5,1,0.74797094
102543,1644000,17,96706,14,7,71.4,9.0,5.0,2.0,1.0,7.0,9.0,1,1,0.74792045
104328,17359001,474,36622,85,107,21.5,140.0,106.0,164.0,64.0,220.0,198.0,1,1,0.7479195
102132,3502234,53,66080,14,25,28.0,15.0,12.0,11.0,15.0,7.0,39.0,1,1,0.7479014
100708,3119174,32,97474,24,15,46.7,9.0,12.0,8.0,3.0,1.0,26.0,1,1,0.7473854
103901,4958547,78,63571,30,39,23.1,17.0,29.0,21.0,11.0,19.0,42.0,3,1,0.7471121
103476,15739429,132,119238,35,80,40.0,22.0,47.0,36.0,27.0,8.0,104.0,1,1,0.74621266
104220,6248164,43,145306,24,25,48.0,7.0,8.0,9.0,19.0,10.0,28.0,1,1,0.74619955
101967,2716212,28,97008,13,22,59.1,11.0,7.0,6.0,4.0,4.0,15.0,1,1,0.74610907
104950,37166208,123,302164,77,39,28.2,19.0,10.0,65.0,29.0,32.0,66.0,5,1,0.746014
101172,4494165,66,68093,24,32,37.5,15.0,16.0,14.0,21.0,29.0,26.0,1,1,0.7447497
103971,6999743,49,142852,27,15,26.7,12.0,2.0,21.0,14.0,4.0,38.0,1,1,0.744113
100556,4210198,42,100243,22,25,48.0,17.0,11.0,9.0,5.0,0.0,37.0,1,1,0.74396414
100361,1294326,11,117666,8,6,66.7,4.0,0.0,5.0,2.0,4.0,5.0,5,1,0.7437529
101115,4200050,144,29167,30,90,32.2,36.0,37.0,32.0,39.0,78.0,54.0,1,1,0.7432165
102045,20973384,99,211852,44,36,55.6,17.0,5.0,51.0,26.0,19.0,67.0,1,1,0.74255455
104060,4815746,35,137593,25,12,33.3,12.0,8.0,11.0,4.0,2.0,31.0,1,1,0.7420026
102115,7071152,70,101016,43,29,34.5,22.0,7.0,25.0,16.0,25.0,31.0,5,1,0.74180245
100843,4333674,58,74719,26,25,36.0,5.0,5.0,26.0,22.0,8.0,39.0,5,1,0.7413238
101381,555500,10,55550,8,6,66.7,3.0,2.0,5.0,0.0,2.0,7.0,5,1,0.7412815
102891,2566999,31,82806,17,13,46.2,7.0,8.0,11.0,5.0,4.0,26.0,1,1,0.74127644
100941,3798832,120,31657,50,46,43.5,7.0,9.0,64.0,40.0,36.0,52.0,1,1,0.7402174
104451,4423356,54,81914,34,30,26.7,5.0,13.0,14.0,22.0,16.0,32.0,1,1,0.73979586
103798,3316200,41,80883,24,26,42.3,15.0,5.0,5.0,16.0,11.0,20.0,3,1,0.73880357
103827,4236189,57,74319,28,26,38.5,16.0,13.0,4.0,24.0,12.0,32.0,1,1,0.73738706
102958,9889700,87,113675,40,39,23.1,21.0,20.0,20.0,26.0,11.0,61.0,1,1,0.7370581
100611,1949000,11,177182,9,7,57.1,5.0,0.0,2.0,4.0,1.0,5.0,5,1,0.7370087
101651,705700,8,88212,7,4,25.0,7.0,0.0,1.0,0.0,4.0,4.0,5,1,0.73633254
104426,3411498,35,97471,21,9,11.1,6.0,19.0,4.0,6.0,13.0,22.0,1,1,0.7362089
100039,1280000,38,33684,16,21,14.3,11.0,9.0,10.0,8.0,12.0,25.0,1,1,0.73607695
101134,8542474,152,56200,47,82,30.5,36.0,47.0,29.0,40.0,64.0,73.0,1,1,0.7360676
100258,7253400,41,176912,25,16,31.2,7.0,10.0,13.0,11.0,5.0,36.0,5,1,0.73576623
103485,35125226,58,605607,37,20,25.0,0.0,17.0,12.0,29.0,17.0,38.0,3,1,0.7353378
104457,2777660,44,63129,32,19,68.4,4.0,13.0,6.0,21.0,13.0,25.0,1,1,0.73489815
102759,7093351,89,79701,40,50,24.0,23.0,32.0,24.0,10.0,31.0,56.0,1,1,0.7344098
103760,2066269,21,98394,11,14,21.4,9.0,8.0,2.0,2.0,2.0,12.0,1,1,0.7334608
104867,12263098,229,53551,60,109,16.5,78.0,62.0,47.0,42.0,118.0,109.0,1,1,0.7333971
101573,9458194,36,262728,18,25,28.0,8.0,5.0,6.0,17.0,4.0,24.0,1,1,0.7324835
101585,1446140,13,111242,9,7,71.4,10.0,1.0,1.0,1.0,3.0,10.0,5,1,0.7324172
101429,1203721,9,133747,6,7,57.1,1.0,0.0,3.0,5.0,5.0,3.0,1,1,0.732207
101432,8401711,81,103725,32,38,23.7,18.0,20.0,23.0,20.0,18.0,57.0,1,1,0.7316046
102761,2251355,24,93806,18,13,7.7,6.0,9.0,2.0,7.0,12.0,12.0,1,1,0.73159134
103172,1740993,27,64481,17,7,57.1,1.0,13.0,9.0,4.0,5.0,22.0,1,1,0.73069817
100102,492000,8,61500,6,7,0.0,1.0,1.0,5.0,1.0,0.0,6.0,2,1,0.73038447
100245,24555362,217,113158,80,114,38.6,54.0,65.0,62.0,36.0,33.0,101.0,1,1,0.7295597
102380,7267960,37,196431,7,28,42.9,8.0,11.0,12.0,6.0,32.0,4.0,1,1,0.72880447
100187,21523905,130,165568,60,51,37.3,21.0,50.0,43.0,16.0,32.0,90.0,1,1,0.7285045
103455,3725308,44,84666,24,29,34.5,9.0,1.0,11.0,23.0,7.0,20.0,1,1,0.7276693
101892,2533430,36,70373,5,29,48.3,11.0,10.0,5.0,10.0,8.0,16.0,5,1,0.7274038
100597,776000,7,110857,5,4,100.0,0.0,0.0,1.0,6.0,0.0,5.0,5,1,0.725961
103710,4526066,37,122326,20,25,24.0,7.0,9.0,11.0,10.0,9.0,27.0,1,1,0.7253294
100063,5620554,38,147909,28,18,61.1,16.0,7.0,2.0,13.0,11.0,19.0,5,1,0.7249105
101940,12204315,260,46940,63,125,57.6,60.0,75.0,56.0,69.0,23.0,198.0,1,1,0.72475755
102238,2282400,23,99235,18,13,23.1,10.0,3.0,5.0,5.0,14.0,9.0,1,1,0.7244208
100761,3445620,54,63808,23,27,33.3,4.0,17.0,26.0,7.0,19.0,29.0,1,1,0.7243113
102505,106000,1,106000,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0.7237693
103928,2359349,22,107243,13,10,30.0,10.0,0.0,9.0,3.0,3.0,19.0,1,1,0.7222768
102394,4310510,75,57473,24,44,31.8,7.0,22.0,21.0,25.0,17.0,42.0,1,1,0.7217908
102996,27454423,175,156882,58,74,55.4,44.0,44.0,35.0,52.0,5.0,164.0,1,1,0.72158355
103759,6287634,84,74853,34,31,35.5,35.0,12.0,9.0,28.0,4.0,62.0,1,1,0.7207122
101851,4348567,27,161058,19,15,26.7,3.0,4.0,14.0,6.0,7.0,17.0,1,1,0.7204504
103681,2696030,18,149779,16,11,63.6,3.0,5.0,5.0,5.0,2.0,14.0,3,1,0.72024775
101278,12057911,95,126925,51,25,20.0,49.0,12.0,13.0,21.0,15.0,71.0,1,1,0.72015524
104837,2947300,33,89312,23,15,13.3,9.0,8.0,11.0,5.0,18.0,14.0,3,1,0.7200056
101761,686600,8,85825,6,4,75.0,4.0,3.0,1.0,0.0,4.0,3.0,1,1,0.71887356
100259,1845800,7,263686,7,5,80.0,0.0,5.0,0.0,2.0,0.0,6.0,1,1,0.71870273
104120,11895254,175,67973,60,78,33.3,41.0,42.0,62.0,30.0,16.0,130.0,1,1,0.7183713
100987,1561000,13,120077,4,9,22.2,8.0,0.0,5.0,0.0,5.0,8.0,3,1,0.71836495
103291,3411220,73,46729,27,36,44.4,13.0,17.0,28.0,15.0,9.0,47.0,1,1,0.7181574
100307,650000,5,130000,3,2,0.0,2.0,0.0,3.0,0.0,2.0,3.0,1,1,0.7179714
102545,3931435,30,131048,15,14,57.1,3.0,7.0,17.0,3.0,1.0,26.0,3,1,0.7177362
103073,6057369,73,82978,35,25,48.0,28.0,22.0,8.0,15.0,33.0,27.0,1,1,0.71751034
104502,1766470,22,80294,10,11,45.5,7.0,1.0,10.0,4.0,4.0,14.0,1,1,0.7174526
102029,1879000,13,144538,11,7,100.0,5.0,5.0,2.0,1.0,4.0,6.0,3,1,0.7171636
102766,728000,4,182000,4,3,33.3,0.0,1.0,1.0,2.0,0.0,4.0,5,1,0.7168324
102092,946955,25,37878,8,19,26.3,9.0,4.0,5.0,7.0,16.0,6.0,1,1,0.7167931
104258,7996728,83,96346,36,39,33.3,24.0,13.0,21.0,25.0,14.0,57.0,1,1,0.71675956
104291,3682612,67,54964,20,28,25.0,20.0,5.0,24.0,18.0,21.0,32.0,1,1,0.7165677
102590,5843620,45,129858,30,24,29.2,18.0,10.0,7.0,10.0,4.0,32.0,5,1,0.71561044
104158,7945228,54,147134,24,27,51.9,18.0,12.0,15.0,9.0,14.0,29.0,1,1,0.71556497
104368,16254394,109,149123,55,31,71.0,14.0,20.0,43.0,32.0,24.0,75.0,1,1,0.7150739
101775,8663784,35,247537,17,20,5.0,9.0,13.0,8.0,5.0,0.0,31.0,1,1,0.71437377
103824,7373867,37,199294,22,17,47.1,3.0,9.0,11.0,14.0,7.0,25.0,1,1,0.7140105
101611,5165736,31,166637,14,20,20.0,3.0,11.0,10.0,7.0,16.0,13.0,1,1,0.71397775
104786,142000,2,71000,2,2,100.0,0.0,1.0,0.0,1.0,0.0,2.0,1,1,0.71375984
100729,13643062,61,223657,30,34,32.4,11.0,13.0,17.0,20.0,5.0,39.0,1,1,0.7130166
102059,6681433,25,267257,19,12,33.3,3.0,7.0,3.0,12.0,8.0,16.0,5,1,0.7128924
103186,2580950,21,122902,12,11,9.1,5.0,1.0,9.0,6.0,0.0,19.0,1,1,0.7122518
101118,14187800,70,202683,42,26,23.1,10.0,16.0,32.0,12.0,8.0,56.0,1,1,0.7121151
102220,9639984,80,120500,36,59,40.7,14.0,21.0,21.0,24.0,9.0,25.0,1,1,0.71188307
102685,6162669,47,131121,30,20,20.0,15.0,15.0,2.0,15.0,8.0,24.0,5,1,0.71171033
103701,3269900,22,148632,18,8,100.0,5.0,11.0,3.0,3.0,0.0,11.0,3,1,0.71169984
100399,5934428,97,61180,44,56,30.4,34.0,0.0,16.0,47.0,42.0,53.0,1,1,0.7108145
100592,4154593,52,79896,20,34,8.8,27.0,14.0,6.0,5.0,7.0,28.0,1,1,0.7106218
101664,28872112,230,125531,26,146,41.1,75.0,42.0,57.0,56.0,16.0,203.0,1,1,0.7102018
101505,5787472,41,141158,28,19,26.3,6.0,3.0,24.0,8.0,1.0,34.0,1,1,0.70971143
102633,4468077,26,171849,8,17,47.1,7.0,9.0,7.0,3.0,5.0,21.0,1,1,0.70951754
102402,7089542,106,66882,51,39,30.8,25.0,20.0,31.0,30.0,73.0,27.0,1,1,0.709507
102370,1410200,6,235033,5,3,66.7,3.0,3.0,0.0,0.0,3.0,2.0,1,1,0.70934415
100333,5785290,64,90395,44,42,9.5,12.0,13.0,15.0,24.0,14.0,43.0,1,1,0.70845926
103087,1007784,26,38761,15,18,38.9,8.0,3.0,6.0,9.0,4.0,19.0,1,1,0.7083936
104659,8187020,40,204676,21,16,18.8,13.0,17.0,1.0,9.0,11.0,25.0,1,1,0.7081989
100336,3040008,63,48254,25,30,23.3,31.0,5.0,24.0,3.0,49.0,9.0,1,1,0.7079791
104314,2493707,45,55416,33,26,30.8,8.0,8.0,9.0,20.0,9.0,32.0,5,1,0.70758665
104332,24927176,296,84213,82,140,27.1,79.0,91.0,60.0,66.0,42.0,201.0,1,1,0.70623034
104075,2012900,16,125806,13,10,20.0,5.0,6.0,5.0,0.0,13.0,3.0,5,1,0.70603764
101929,21022020,164,128183,70,52,40.4,31.0,32.0,50.0,51.0,13.0,119.0,1,1,0.7058677
103583,7103762,55,129159,23,35,51.4,14.0,18.0,11.0,12.0,9.0,32.0,1,1,0.7053767
103356,3516450,30,117215,19,18,44.4,8.0,6.0,10.0,6.0,5.0,16.0,5,1,0.70518875
101417,3400881,46,73932,24,21,33.3,22.0,6.0,4.0,14.0,7.0,36.0,5,1,0.70488733
102537,3686150,31,118908,18,9,22.2,6.0,5.0,15.0,5.0,9.0,22.0,1,1,0.70476764
100908,2130081,45,47335,28,23,34.8,12.0,10.0,16.0,7.0,14.0,30.0,5,1,0.70448226
103962,11604500,89,130388,50,33,30.3,25.0,20.0,13.0,31.0,3.0,74.0,1,1,0.7043832
104020,2498000,21,118952,15,15,46.7,4.0,7.0,5.0,5.0,4.0,17.0,1,1,0.7038442
